timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,cadence,fractional_cadence,temperature,timestamp_utc,timezone
2025-01-04 04:56:40+01:00,52.229053024202585,20.998092787340283,1.34662,118.79999999999995,118.79999999999995,16.3224,,149,50,0.6328125,,2025-01-04 03:56:40,Europe/Warsaw
2025-01-04 04:56:41+01:00,52.22908026538789,20.99807946011424,1.3511900000000001,118.39999999999998,118.39999999999998,15.1164,,149,50,0.6328125,,2025-01-04 03:56:41,Europe/Warsaw
2025-01-04 04:56:42+01:00,52.22910658456385,20.998066887259483,1.3551,118.0,118.0,13.586400000000001,,149,50,0.6328125,,2025-01-04 03:56:42,Europe/Warsaw
2025-01-04 04:56:43+01:00,52.229133155196905,20.998053727671504,1.3585999999999998,117.79999999999995,117.79999999999995,12.4884,,149,50,0.6328125,,2025-01-04 03:56:43,Europe/Warsaw
2025-01-04 04:56:44+01:00,52.229159055277705,20.998040065169334,1.36208,117.60000000000002,117.60000000000002,12.232800000000001,,150,50,0.6328125,,2025-01-04 03:56:44,Europe/Warsaw
2025-01-04 04:56:45+01:00,52.229183530434966,20.998025480657816,1.36539,117.39999999999998,117.39999999999998,11.973600000000001,,150,50,0.6328125,,2025-01-04 03:56:45,Europe/Warsaw
2025-01-04 04:56:46+01:00,52.229206413030624,20.99801005795598,1.3687,117.20000000000005,117.20000000000005,10.6128,,150,50,0.6328125,,2025-01-04 03:56:46,Europe/Warsaw
2025-01-04 04:56:47+01:00,52.229228876531124,20.997993629425764,1.37141,117.20000000000005,117.20000000000005,8.946,,150,50,0.6328125,,2025-01-04 03:56:47,Europe/Warsaw
2025-01-04 04:56:48+01:00,52.22925058566034,20.99797686561942,1.37354,117.0,117.0,7.578,,150,50,0.6328125,,2025-01-04 03:56:48,Europe/Warsaw
2025-01-04 04:56:49+01:00,52.229270450770855,20.9979606885463,1.3756700000000002,117.0,117.0,7.2036,,150,50,0.6328125,,2025-01-04 03:56:49,Europe/Warsaw
2025-01-04 04:56:50+01:00,52.22928863950074,20.99794551730156,1.37755,117.0,117.0,6.8292,,150,50,0.6328125,,2025-01-04 03:56:50,Europe/Warsaw
2025-01-04 04:56:51+01:00,52.22930573858321,20.997931268066168,1.37941,117.0,117.0,6.357600000000001,,150,50,0.6328125,,2025-01-04 03:56:51,Europe/Warsaw
2025-01-04 04:56:52+01:00,52.22932241857052,20.997917437925935,1.3811300000000002,117.0,117.0,5.8428,,150,50,0.6328125,,2025-01-04 03:56:52,Europe/Warsaw
2025-01-04 04:56:53+01:00,52.229338847100735,20.997904194518924,1.38262,117.0,117.0,5.4072000000000005,,150,50,0.6328125,,2025-01-04 03:56:53,Europe/Warsaw
2025-01-04 04:56:54+01:00,52.22935527563095,20.997891454026103,1.3841199999999998,117.0,117.0,5.5476,,149,50,0.6328125,,2025-01-04 03:56:54,Europe/Warsaw
2025-01-04 04:56:55+01:00,52.22937128506601,20.997879803180695,1.3857000000000002,117.0,117.0,5.688000000000001,,149,50,0.6328125,,2025-01-04 03:56:55,Europe/Warsaw
2025-01-04 04:56:56+01:00,52.22938704304397,20.9978692419827,1.3873,117.0,117.0,6.174,,149,50,0.6328125,,2025-01-04 03:56:56,Europe/Warsaw
2025-01-04 04:56:57+01:00,52.229402801021934,20.997859938070178,1.38905,117.0,117.0,6.9192,,149,50,0.6328125,,2025-01-04 03:56:57,Europe/Warsaw
2025-01-04 04:56:58+01:00,52.2294183075428,20.997851137071848,1.39118,117.0,117.0,7.6356,,149,50,0.6328125,,2025-01-04 03:56:58,Europe/Warsaw
2025-01-04 04:56:59+01:00,52.229432221502066,20.997841162607074,1.3933,117.0,117.0,6.3432,,149,50,0.6328125,,2025-01-04 03:56:59,Europe/Warsaw
2025-01-04 04:57:00+01:00,52.229443872347474,20.99782783538103,1.39475,117.20000000000005,117.20000000000005,5.050800000000001,,149,50,0.6328125,,2025-01-04 03:57:00,Europe/Warsaw
2025-01-04 04:57:01+01:00,52.22945309244096,20.997811490669847,1.39596,117.20000000000005,117.20000000000005,4.572,,149,50,0.6328125,,2025-01-04 03:57:01,Europe/Warsaw
2025-01-04 04:57:02+01:00,52.229460468515754,20.997792966663837,1.39723,117.20000000000005,117.20000000000005,5.04,,149,50,0.6328125,,2025-01-04 03:57:02,Europe/Warsaw
2025-01-04 04:57:03+01:00,52.22947102971375,20.99777461029589,1.39878,117.20000000000005,117.20000000000005,5.5116,,149,50,0.6328125,,2025-01-04 03:57:03,Europe/Warsaw
2025-01-04 04:57:04+01:00,52.22948175854981,20.997755751013756,1.40032,117.20000000000005,117.20000000000005,5.8896,,149,50,0.6328125,,2025-01-04 03:57:04,Europe/Warsaw
2025-01-04 04:57:05+01:00,52.2294925712049,20.99773689173162,1.4020299999999999,117.20000000000005,117.20000000000005,6.2568,,149,50,0.6328125,,2025-01-04 03:57:05,Europe/Warsaw
2025-01-04 04:57:06+01:00,52.229502126574516,20.99771778099239,1.40383,117.39999999999998,117.39999999999998,5.9976,,149,50,0.6328125,,2025-01-04 03:57:06,Europe/Warsaw
2025-01-04 04:57:07+01:00,52.229511765763164,20.997700514271855,1.40556,117.39999999999998,117.39999999999998,4.5864,,149,50,0.6328125,,2025-01-04 03:57:07,Europe/Warsaw
2025-01-04 04:57:08+01:00,52.22952182404697,20.997685007750988,1.4063599999999998,117.39999999999998,117.39999999999998,3.1716,,148,50,0.6328125,,2025-01-04 03:57:08,Europe/Warsaw
2025-01-04 04:57:09+01:00,52.229531882330775,20.997671177610755,1.4071600000000002,117.39999999999998,117.39999999999998,2.3076000000000003,,147,50,0.6328125,,2025-01-04 03:57:09,Europe/Warsaw
2025-01-04 04:57:10+01:00,52.229542192071676,20.997658856213093,1.4077,117.60000000000002,117.60000000000002,1.5804,,146,50,0.6328125,,2025-01-04 03:57:10,Europe/Warsaw
